"region","year","input_group","total_adjusted_value"
"HP",2035,"biomass",0.0398769611609979
"HP",2035,"coal",0.00648780557243243
"HP",2035,"electricity",0.0890588562861579
"HP",2035,"gas",0.03546161495905
"HP",2035,"refined liquids",0.0577189600501031
"HP",2040,"H2 enduse",0.00734786045
"HP",2040,"biomass",0.035651872858132
"HP",2040,"coal",0.00735879925243243
"HP",2040,"electricity",0.103785591298124
"HP",2040,"gas",0.057726439949498
"HP",2040,"refined liquids",0.0519749058693031
"HP",2045,"H2 enduse",0.00935267322
"HP",2045,"biomass",0.031313373757266
"HP",2045,"coal",0.00811768489243243
"HP",2045,"electricity",0.119223491859124
"HP",2045,"gas",0.0753269296096
"HP",2045,"refined liquids",0.0439993075972031
"HP",2050,"H2 enduse",0.01150856681
"HP",2050,"biomass",0.0265249918015
"HP",2050,"coal",0.00878717035243243
"HP",2050,"electricity",0.153695830271824
"HP",2050,"gas",0.0653338363882
"HP",2050,"refined liquids",0.0340627499883031
"HP",2055,"H2 enduse",0.01634088234
"HP",2055,"biomass",0.0316202228709
"HP",2055,"coal",0.0062477559552
"HP",2055,"electricity",0.197364855787324
"HP",2055,"gas",0.04223365102398
"HP",2055,"refined liquids",0.026271834247606
"HP",2060,"H2 enduse",0.02828612212
"HP",2060,"biomass",0.01330646038261
"HP",2060,"coal",0.003132866958
"HP",2060,"electricity",0.252054650832324
"HP",2060,"gas",0.018080974239444
"HP",2060,"refined liquids",0.014157787588939
"HP",2065,"H2 enduse",0.04000269179
"HP",2065,"biomass",3.1312705359e-05
"HP",2065,"coal",0.001817751962676
"HP",2065,"electricity",0.297519974463324
"HP",2065,"gas",0.005903736641922
"HP",2065,"refined liquids",0.00487687033896102
"HP",2070,"H2 enduse",0.04226424018
"HP",2070,"biomass",7.88838e-07
"HP",2070,"coal",5.17973e-05
"HP",2070,"electricity",0.325698924503532
"HP",2070,"gas",0.002041599930654
"HP",2070,"refined liquids",0.003660716613468
"HR",2020,"H2 enduse",0.00237190482
"HR",2020,"biomass",0.311946108608247
"HR",2020,"coal",0.0238159459459459
"HR",2020,"electricity",0.105862026862027
"HR",2020,"gas",0.0216580884054617
"HR",2020,"refined liquids",0.238233578088955
"HR",2025,"H2 enduse",0.0088614142
"HR",2025,"biomass",0.336765720234923
"HR",2025,"coal",0.0972832400229459
"HR",2025,"electricity",0.268226485673392
"HR",2025,"gas",0.0605482410189757
"HR",2025,"refined liquids",0.300044810535824
"HR",2030,"H2 enduse",0.01393071673
"HR",2030,"biomass",0.353386797066098
"HR",2030,"coal",0.139895171722946
"HR",2030,"electricity",0.330804604367629
"HR",2030,"gas",0.112676867235497
"HR",2030,"refined liquids",0.344521723373024
"HR",2035,"H2 enduse",0.01998357241
"HR",2035,"biomass",0.369765043959273
"HR",2035,"coal",0.190480102722946
"HR",2035,"electricity",0.387934028215811
"HR",2035,"gas",0.18031356796716
"HR",2035,"refined liquids",0.362837688023524
"HR",2040,"H2 enduse",0.02696382268
"HR",2040,"biomass",0.385637656276449
"HR",2040,"coal",0.242866986122946
"HR",2040,"electricity",0.448806625326799
"HR",2040,"gas",0.27629849557545
"HR",2040,"refined liquids",0.339676251690504
"HR",2045,"H2 enduse",0.03456208226
"HR",2045,"biomass",0.400587804235624
"HR",2045,"coal",0.293687138622946
"HR",2045,"electricity",0.516272222659899
"HR",2045,"gas",0.347276896722653
"HR",2045,"refined liquids",0.280646602326414
"HR",2050,"H2 enduse",0.0429103077
"HR",2050,"biomass",0.401605980323
"HR",2050,"coal",0.343057838022946
"HR",2050,"electricity",0.638966501895799
"HR",2050,"gas",0.324922916407933
"HR",2050,"refined liquids",0.211626415740994
"HR",2055,"H2 enduse",0.06598823457
"HR",2055,"biomass",0.17701565566
"HR",2055,"coal",0.41245131750487
"HR",2055,"electricity",0.903764723876799
"HR",2055,"gas",0.307739731339754
"HR",2055,"refined liquids",0.138917523349172
"HR",2060,"H2 enduse",0.13553293985
"HR",2060,"biomass",0.08387288354342
"HR",2060,"coal",0.40042879804
"HR",2060,"electricity",1.1281907990118
"HR",2060,"gas",0.247302845328599
"HR",2060,"refined liquids",0.0840471805993474
"HR",2065,"H2 enduse",0.21943850443
"HR",2065,"biomass",0.004953259607393
"HR",2065,"coal",0.32362455260773
"HR",2065,"electricity",1.3038671978878
"HR",2065,"gas",0.157676870808258
"HR",2065,"refined liquids",0.0506153303061643
"HR",2070,"H2 enduse",0.23356588971
"HR",2070,"biomass",0.000141535
"HR",2070,"coal",0.00929358
"HR",2070,"electricity",1.3595137581338
"HR",2070,"gas",0.0216453291821654
"HR",2070,"refined liquids",0.0193008141394182
"IN",2020,"H2 enduse",0
"IN",2020,"electricity",0
"IN",2020,"gas",0
"IN",2020,"refined liquids",0
"IN",2025,"H2 enduse",0
"IN",2025,"electricity",0
"IN",2025,"gas",0
"IN",2025,"refined liquids",0
"IN",2030,"H2 enduse",0
"IN",2030,"electricity",0
"IN",2030,"gas",0
"IN",2030,"refined liquids",0
"IN",2035,"H2 enduse",0
"IN",2035,"electricity",0
"IN",2035,"gas",0
"IN",2035,"refined liquids",0
"IN",2040,"H2 enduse",0
"IN",2040,"electricity",0
"IN",2040,"gas",0
"IN",2040,"refined liquids",0
"IN",2045,"H2 enduse",0
"IN",2045,"electricity",0
"IN",2045,"gas",0
"IN",2045,"refined liquids",0
"IN",2050,"H2 enduse",0
"IN",2050,"electricity",0
"IN",2050,"gas",0
"IN",2050,"refined liquids",0
"IN",2055,"H2 enduse",0
"IN",2055,"electricity",0
"IN",2055,"gas",0
"IN",2055,"refined liquids",0
"IN",2060,"H2 enduse",0
"IN",2060,"electricity",0
"IN",2060,"gas",0
"IN",2060,"refined liquids",0
"IN",2065,"H2 enduse",0
"IN",2065,"electricity",0
"IN",2065,"gas",0
"IN",2065,"refined liquids",0
"IN",2070,"H2 enduse",0
"IN",2070,"electricity",0
"IN",2070,"gas",0
"IN",2070,"refined liquids",0
"JH",2020,"H2 enduse",0.034328382843
"JH",2020,"biomass",0.0796005154639175
"JH",2020,"coal",0.398500675675676
"JH",2020,"electricity",0.0924310134310134
"JH",2020,"gas",0
"JH",2020,"refined liquids",0.10739977380922
"JH",2025,"H2 enduse",0.03038354694
"JH",2025,"biomass",0.024309908878
"JH",2025,"coal",0.586957025757676
"JH",2025,"electricity",0.207382113949013
"JH",2025,"gas",0.0044364410062
"JH",2025,"refined liquids",0.143693439671449
"JH",2030,"H2 enduse",0.04850443797
"JH",2030,"biomass",0.029403464443
"JH",2030,"coal",0.617552732306676
"JH",2030,"electricity",0.241337779857213
"JH",2030,"gas",0.068251760059715
"JH",2030,"refined liquids",0.161658359361349
"JH",2035,"H2 enduse",0.07060120457
"JH",2035,"biomass",0.034613300769
"JH",2035,"coal",0.714738952063676
"JH",2035,"electricity",0.295872614040413
"JH",2035,"gas",0.136321075855127
"JH",2035,"refined liquids",0.12236047654348
"JH",2040,"H2 enduse",0.096167742
"JH",2040,"biomass",0.000310965960199999
"JH",2040,"coal",0.808110110743676
"JH",2040,"electricity",0.353446208156313
"JH",2040,"gas",0.234104532565991
"JH",2040,"refined liquids",0.0834916949999403
"JH",2045,"H2 enduse",0.1251729791
"JH",2045,"biomass",0.0185861109901175
"JH",2045,"coal",0.896119544953676
"JH",2045,"electricity",0.350504405103313
"JH",2045,"gas",0.299804244286049
"JH",2045,"refined liquids",0.0629174882327203
"JH",2050,"H2 enduse",0.1567293381
"JH",2050,"biomass",0.0096862365292
"JH",2050,"coal",0.974198009013676
"JH",2050,"electricity",0.447480775381313
"JH",2050,"gas",0.253827563557398
"JH",2050,"refined liquids",0.0999067184233821
"JH",2055,"H2 enduse",0.3764410848
"JH",2055,"biomass",0.0415363785434
"JH",2055,"coal",0.696682959309984
"JH",2055,"electricity",0.696229955091313
"JH",2055,"gas",0.172177729959025
"JH",2055,"refined liquids",0.0864221600031414
"JH",2060,"H2 enduse",0.7971515107
"JH",2060,"biomass",0.0170578792432
"JH",2060,"coal",0.2007110755178
"JH",2060,"electricity",0.988803380681313
"JH",2060,"gas",0.084679804112101
"JH",2060,"refined liquids",0.0463063423080196
"JH",2065,"H2 enduse",0.9662513107
"JH",2065,"biomass",0.00108921580566
"JH",2065,"coal",0.071369765083862
"JH",2065,"electricity",1.17078894329131
"JH",2065,"gas",0.039144675476563
"JH",2065,"refined liquids",0.0144606692258898
"JH",2070,"H2 enduse",1.0321661168
"JH",2070,"biomass",3.12164e-05
"JH",2070,"coal",0.00205321
"JH",2070,"electricity",1.24249853612141
"JH",2070,"gas",0.004480232385515
"JH",2070,"refined liquids",0.006714348914377
"JK",2020,"H2 enduse",0.0006744424938
"JK",2020,"biomass",0.129007731958763
"JK",2020,"coal",0.00786148648648649
"JK",2020,"electricity",0.0274310134310134
"JK",2020,"gas",0
"JK",2020,"refined liquids",0.0563195668839208
"JK",2025,"H2 enduse",0.00259836169
"JK",2025,"biomass",0.0110129130971629
"JK",2025,"coal",0.0190974666764865
"JK",2025,"electricity",0.126083713578333
"JK",2025,"gas",0.003778311162
"JK",2025,"refined liquids",0.0671825648444208
"JK",2030,"H2 enduse",0.004066649865
"JK",2030,"biomass",0.0166795268291629
"JK",2030,"coal",0.00753769487648649
"JK",2030,"electricity",0.140937236919053
"JK",2030,"gas",0.0159873556483
"JK",2030,"refined liquids",0.0766522208577208
"JK",2035,"H2 enduse",0.005820271007
"JK",2035,"biomass",0.0233236019856629
"JK",2035,"coal",0.00805718086648649
"JK",2035,"electricity",0.158315871957837
"JK",2035,"gas",0.03022379327117
"JK",2035,"refined liquids",0.0807203062120208
"JK",2040,"H2 enduse",0.007856939375
"JK",2040,"biomass",0.0279661247216629
"JK",2040,"coal",0.00858965533648649
"JK",2040,"electricity",0.180365641049493
"JK",2040,"gas",0.04974500877886
"JK",2040,"refined liquids",0.0785922325295208
"JK",2045,"H2 enduse",0.010107469351
"JK",2045,"biomass",0.0357793031136629
"JK",2045,"coal",0.00909817349648649
"JK",2045,"electricity",0.195977220101493
"JK",2045,"gas",0.0639879349343
"JK",2045,"refined liquids",0.0689480685917208
"JK",2050,"H2 enduse",0.012552376045
"JK",2050,"biomass",0.0270463714922
"JK",2050,"coal",0.00956977086648649
"JK",2050,"electricity",0.248669340947693
"JK",2050,"gas",0.0541674140943
"JK",2050,"refined liquids",0.0549415441097208
"JK",2055,"H2 enduse",0.02523624373
"JK",2055,"biomass",0.053971642053
"JK",2055,"coal",0.0038642368
"JK",2055,"electricity",0.319883493919493
"JK",2055,"gas",0.033840739368236
"JK",2055,"refined liquids",0.0188056618355116
"JK",2060,"H2 enduse",0.05567455722
"JK",2060,"biomass",0.02684381966856
"JK",2060,"coal",0.00287139696
"JK",2060,"electricity",0.382036409821493
"JK",2060,"gas",0.014097433021959
"JK",2060,"refined liquids",0.00819112031234885
"JK",2065,"H2 enduse",0.08751852874
"JK",2065,"biomass",3.872844712e-05
"JK",2065,"coal",0.002002854653579
"JK",2065,"electricity",0.433383031578493
"JK",2065,"gas",0.005657938737371
"JK",2065,"refined liquids",0.000675584427527423
"JK",2070,"H2 enduse",0.09371931132
"JK",2070,"biomass",8.76524e-07
"JK",2070,"coal",5.75549e-05
"JK",2070,"electricity",0.472544131725543
"JK",2070,"gas",0.001977758533227
"JK",2070,"refined liquids",4.9696168e-06
"KA",2020,"H2 enduse",0.05248913626
"KA",2020,"biomass",0.399781160154639
"KA",2020,"coal",0.328493243243243
"KA",2020,"electricity",0.162164468864469
"KA",2020,"gas",0.00643793103448276
"KA",2020,"refined liquids",0.427409835553966
"KA",2025,"H2 enduse",0.04200377335
"KA",2025,"biomass",0.383158686799866
"KA",2025,"coal",0.561078287405243
"KA",2025,"electricity",0.2383801239751
"KA",2025,"gas",0.0434119260344828
"KA",2025,"refined liquids",0.455407147805066
"KA",2030,"H2 enduse",0.06553469888
"KA",2030,"biomass",0.394012679080093
"KA",2030,"coal",0.657575871243243
"KA",2030,"electricity",0.304897826447782
"KA",2030,"gas",0.0979823160344828
"KA",2030,"refined liquids",0.482462361734406
"KA",2035,"H2 enduse",0.0933997796
"KA",2035,"biomass",0.40397185399132
"KA",2035,"coal",0.758488192243243
"KA",2035,"electricity",0.394237471369764
"KA",2035,"gas",0.172136895134483
"KA",2035,"refined liquids",0.474223163968586
"KA",2040,"H2 enduse",0.1250890762
"KA",2040,"biomass",0.412345055727546
"KA",2040,"coal",0.854962204243243
"KA",2040,"electricity",0.483912637124094
"KA",2040,"gas",0.273463444034483
"KA",2040,"refined liquids",0.439924262361316
"KA",2045,"H2 enduse",0.1596460971
"KA",2045,"biomass",0.418556391536773
"KA",2045,"coal",0.930093608243243
"KA",2045,"electricity",0.579330207720194
"KA",2045,"gas",0.358790366244483
"KA",2045,"refined liquids",0.382166362399746
"KA",2050,"H2 enduse",0.1968775247
"KA",2050,"biomass",0.420528749057
"KA",2050,"coal",0.995107816243243
"KA",2050,"electricity",0.737938224323094
"KA",2050,"gas",0.332322331554483
"KA",2050,"refined liquids",0.312515391455318
"KA",2055,"H2 enduse",0.4304361442
"KA",2055,"biomass",0.2771676508983
"KA",2055,"coal",0.75095260297
"KA",2055,"electricity",1.20123249459409
"KA",2055,"gas",0.26757699838896
"KA",2055,"refined liquids",0.109580225780105
"KA",2060,"H2 enduse",0.8876632046
"KA",2060,"biomass",0.12344326730908
"KA",2060,"coal",0.27787446471781
"KA",2060,"electricity",1.59455943073709
"KA",2060,"gas",0.17082861109289
"KA",2060,"refined liquids",0.0460779273883152
"KA",2065,"H2 enduse",1.1215377638
"KA",2065,"biomass",0.00225850832165
"KA",2065,"coal",0.146600787733
"KA",2065,"electricity",1.85081190468209
"KA",2065,"gas",0.08303993636787
"KA",2065,"refined liquids",0.0260264671405392
"KA",2070,"H2 enduse",1.1857064884
"KA",2070,"biomass",6.34215e-05
"KA",2070,"coal",0.00418021
"KA",2070,"electricity",1.96681461828529
"KA",2070,"gas",0.0129156734014
"KA",2070,"refined liquids",0.011685183647195
"KL",2020,"H2 enduse",0.00202933706
"KL",2020,"biomass",0.275856958762887
"KL",2020,"coal",0.00671148648648649
"KL",2020,"electricity",0.0750346764346765
"KL",2020,"gas",0.00463793103448276
"KL",2020,"refined liquids",0.244016177230299
"KL",2025,"H2 enduse",0.00463384278
"KL",2025,"biomass",0.233409330998072
"KL",2025,"coal",0.0167432755354865
"KL",2025,"electricity",0.127959024157176
"KL",2025,"gas",0.0242000481984828
"KL",2025,"refined liquids",0.275024636519539
"KL",2030,"H2 enduse",0.00732151916
"KL",2030,"biomass",0.195073101677258
"KL",2030,"coal",0.0179361725954865
"KL",2030,"electricity",0.151675118255476
"KL",2030,"gas",0.0599766064534828
"KL",2030,"refined liquids",0.299577355936759
"KL",2035,"H2 enduse",0.01046970659
"KL",2035,"biomass",0.156577109289443
"KL",2035,"coal",0.0210650802954865
"KL",2035,"electricity",0.184119448289186
"KL",2035,"gas",0.104994310723483
"KL",2035,"refined liquids",0.305609671023229
"KL",2040,"H2 enduse",0.01402163282
"KL",2040,"biomass",0.117516761645629
"KL",2040,"coal",0.0239327348954865
"KL",2040,"electricity",0.213113555740576
"KL",2040,"gas",0.171386650963483
"KL",2040,"refined liquids",0.289874540136419
"KL",2045,"H2 enduse",0.01783217102
"KL",2045,"biomass",0.0779011999588144
"KL",2045,"coal",0.0263566396854865
"KL",2045,"electricity",0.242759718683476
"KL",2045,"gas",0.230721299713483
"KL",2045,"refined liquids",0.257163853106171
"KL",2050,"H2 enduse",0.02198544131
"KL",2050,"biomass",0.037233234341
"KL",2050,"coal",0.0283933818054865
"KL",2050,"electricity",0.312759589955377
"KL",2050,"gas",0.212804514533483
"KL",2050,"refined liquids",0.217117867081276
"KL",2055,"H2 enduse",0.03590101985
"KL",2055,"biomass",0.0694242538097
"KL",2055,"coal",0.020252279376207
"KL",2055,"electricity",0.442678306322777
"KL",2055,"gas",0.14194569632092
"KL",2055,"refined liquids",0.0935655137721338
"KL",2060,"H2 enduse",0.07570892485
"KL",2060,"biomass",0.03563626134714
"KL",2060,"coal",0.006636112854
"KL",2060,"electricity",0.570101711383777
"KL",2060,"gas",0.06560514629339
"KL",2060,"refined liquids",0.0659386313937537
"KL",2065,"H2 enduse",0.13927833684
"KL",2065,"biomass",4.112126602e-05
"KL",2065,"coal",0.001833773408393
"KL",2065,"electricity",0.684465569867777
"KL",2065,"gas",0.016765507693615
"KL",2065,"refined liquids",0.00530114665155065
"KL",2070,"H2 enduse",0.14647111968
"KL",2070,"biomass",7.87965e-07
"KL",2070,"coal",5.1936e-05
"KL",2070,"electricity",0.741321253656686
"KL",2070,"gas",0.00474096642143
"KL",2070,"refined liquids",0.002663414138402
"LA",2020,"H2 enduse",8.5010548e-08
"LA",2020,"biomass",0
"LA",2020,"coal",0
"LA",2020,"electricity",0
"LA",2020,"gas",0
"LA",2020,"refined liquids",0
"LA",2025,"H2 enduse",2.60371847e-07
"LA",2025,"biomass",2.6787776e-05
"LA",2025,"coal",0.00023876946735
"LA",2025,"electricity",0.000497183776984
"LA",2025,"gas",7.9319391961e-05
"LA",2025,"refined liquids",0.00016570177733
"LA",2030,"H2 enduse",4.00411766e-07
"LA",2030,"biomass",2.9563136e-05
"LA",2030,"coal",0.0003077377822
"LA",2030,"electricity",0.000591369442667
"LA",2030,"gas",0.000253403390881
"LA",2030,"refined liquids",0.00022237088074
"LA",2035,"H2 enduse",5.64757456e-07
"LA",2035,"biomass",3.2167427e-05
"LA",2035,"coal",0.0004066602812
"LA",2035,"electricity",0.000676739680779
"LA",2035,"gas",0.000466094589541
"LA",2035,"refined liquids",0.00022404690545
"LA",2040,"H2 enduse",7.45741411e-07
"LA",2040,"biomass",3.4363486e-05
"LA",2040,"coal",0.0004951483462
"LA",2040,"electricity",0.000770148453667
"LA",2040,"gas",0.000789976769351
"LA",2040,"refined liquids",0.000117889118374
"LA",2045,"H2 enduse",9.38526957e-07
"LA",2045,"biomass",3.739569e-05
"LA",2045,"coal",0.0005739193692
"LA",2045,"electricity",0.000839505721781
"LA",2045,"gas",0.001053354487581
"LA",2045,"refined liquids",0.00051868057718
"LA",2050,"H2 enduse",1.142829852e-06
"LA",2050,"biomass",3.7251907e-05
"LA",2050,"coal",0.0006359207602
"LA",2050,"electricity",0.001217799560568
"LA",2050,"gas",0.000892240223351
"LA",2050,"refined liquids",0.00035014450118
"LA",2055,"H2 enduse",3.03346497e-06
"LA",2055,"biomass",2.5871316e-05
"LA",2055,"coal",0.001272947474
"LA",2055,"electricity",0.001871310028877
"LA",2055,"gas",0.000793650848698
"LA",2055,"refined liquids",0.000212407286847
"LA",2060,"H2 enduse",7.69024074e-06
"LA",2060,"biomass",2.08923603e-05
"LA",2060,"coal",0.0011656048841
"LA",2060,"electricity",0.002332867493727
"LA",2060,"gas",0.000554011520296
"LA",2060,"refined liquids",0.000101500754671
"LA",2065,"H2 enduse",1.28721376e-05
"LA",2065,"biomass",1.3569641983e-05
"LA",2065,"coal",0.00089049710611
"LA",2065,"electricity",0.002633019220567
"LA",2065,"gas",0.000364986739041
"LA",2065,"refined liquids",5.74406139155e-05
"LA",2070,"H2 enduse",1.32470148e-05
"LA",2070,"biomass",3.68479e-07
"LA",2070,"coal",2.41953e-05
"LA",2070,"electricity",0.002730691975395
"LA",2070,"gas",1.2232333541e-05
"LA",2070,"refined liquids",1.701814997e-06
"LD",2020,"H2 enduse",9.6372079e-08
"LD",2020,"biomass",0
"LD",2020,"coal",0
"LD",2020,"electricity",0
"LD",2020,"gas",0
"LD",2020,"refined liquids",0.000418051308338108
"LD",2025,"H2 enduse",2.67439304e-07
"LD",2025,"biomass",2.5922601e-05
"LD",2025,"coal",0.0001960259192
"LD",2025,"electricity",9.4780658207e-05
"LD",2025,"gas",2.4355412e-05
"LD",2025,"refined liquids",0.000468399924054108
"LD",2030,"H2 enduse",4.06641067e-07
"LD",2030,"biomass",2.832795e-05
"LD",2030,"coal",0.0002828890732
"LD",2030,"electricity",0.00012342688601
"LD",2030,"gas",7.39358832e-05
"LD",2030,"refined liquids",0.000470887151069108
"LD",2035,"H2 enduse",5.68003073e-07
"LD",2035,"biomass",3.0687574e-05
"LD",2035,"coal",0.0003744734612
"LD",2035,"electricity",0.000171446002981
"LD",2035,"gas",0.0001314123011
"LD",2035,"refined liquids",0.000458295369784108
"LD",2040,"H2 enduse",7.46462538e-07
"LD",2040,"biomass",3.2720342e-05
"LD",2040,"coal",0.0004583792932
"LD",2040,"electricity",0.000228390378711
"LD",2040,"gas",0.00021951810558
"LD",2040,"refined liquids",0.000410656678527703
"LD",2045,"H2 enduse",9.4228758e-07
"LD",2045,"biomass",3.5852253e-05
"LD",2045,"coal",0.0005457269372
"LD",2045,"electricity",0.000284541757296
"LD",2045,"gas",0.000300535161627
"LD",2045,"refined liquids",0.000367571304691298
"LD",2050,"H2 enduse",1.147172768e-06
"LD",2050,"biomass",3.5772887e-05
"LD",2050,"coal",0.0006108002652
"LD",2050,"electricity",0.000434546844012
"LD",2050,"gas",0.000265961226776
"LD",2050,"refined liquids",0.000306177568334893
"LD",2055,"H2 enduse",2.30331077e-06
"LD",2055,"biomass",2.4453246e-05
"LD",2055,"coal",0.001240758463
"LD",2055,"electricity",0.000769402275849
"LD",2055,"gas",0.000416043160447
"LD",2055,"refined liquids",0.000264200718978487
"LD",2060,"H2 enduse",5.22907196e-06
"LD",2060,"biomass",1.986779649e-05
"LD",2060,"coal",0.00114108096176
"LD",2060,"electricity",0.000943074389971
"LD",2060,"gas",0.000427236036267
"LD",2060,"refined liquids",0.000228266245942082
"LD",2065,"H2 enduse",9.02155373e-06
"LD",2065,"biomass",1.3317368214e-05
"LD",2065,"coal",0.00087726792839
"LD",2065,"electricity",0.001029501478271
"LD",2065,"gas",0.000339922029317
"LD",2065,"refined liquids",0.000204158805335677
"LD",2070,"H2 enduse",9.31116502e-06
"LD",2070,"biomass",3.61669e-07
"LD",2070,"coal",2.38382e-05
"LD",2070,"electricity",0.000959321435817
"LD",2070,"gas",1.2319195503e-05
"LD",2070,"refined liquids",0.000152979366103272
"MH",2020,"H2 enduse",0.01207275089
"MH",2020,"biomass",0.454678067371134
"MH",2020,"coal",0.165201621621622
"MH",2020,"electricity",0.326213431013431
"MH",2020,"gas",0.0777661883823189
"MH",2020,"refined liquids",0.738838220687682
"MH",2025,"H2 enduse",0.01616990070575
"MH",2025,"biomass",0.417485541480678
"MH",2025,"coal",0.326081501173622
"MH",2025,"electricity",0.529976005534431
"MH",2025,"gas",0.184835727982319
"MH",2025,"refined liquids",0.920194564002576
"MH",2030,"H2 enduse",0.02644790914918
"MH",2030,"biomass",0.390049530070823
"MH",2030,"coal",0.352552587621622
"MH",2030,"electricity",0.649110702712031
"MH",2030,"gas",0.289316083592319
"MH",2030,"refined liquids",0.911334512793672
"MH",2035,"H2 enduse",0.039406058236459
"MH",2035,"biomass",0.362656991273967
"MH",2035,"coal",0.420465330621622
"MH",2035,"electricity",0.768036963913221
"MH",2035,"gas",0.425947305582319
"MH",2035,"refined liquids",1.02212563765308
"MH",2040,"H2 enduse",0.054863747074862
"MH",2040,"biomass",0.335296530793111
"MH",2040,"coal",0.484298727621622
"MH",2040,"electricity",0.945438638250631
"MH",2040,"gas",0.643245399582319
"MH",2040,"refined liquids",1.02852891974369
"MH",2045,"H2 enduse",0.072639555580354
"MH",2045,"biomass",0.308060445067256
"MH",2045,"coal",0.526063867621622
"MH",2045,"electricity",1.15599244981423
"MH",2045,"gas",0.828977180712319
"MH",2045,"refined liquids",0.980639539560492
"MH",2050,"H2 enduse",0.093299795010449
"MH",2050,"biomass",0.2804476367064
"MH",2050,"coal",0.566540455621622
"MH",2050,"electricity",1.52078763406663
"MH",2050,"gas",0.810164903782319
"MH",2050,"refined liquids",0.888634822563304
"MH",2055,"H2 enduse",0.148071696971931
"MH",2055,"biomass",0.0067835473976
"MH",2055,"coal",0.360905496358
"MH",2055,"electricity",2.26762852170363
"MH",2055,"gas",0.6380864232716
"MH",2055,"refined liquids",0.464726568595396
"MH",2060,"H2 enduse",0.247810762319135
"MH",2060,"biomass",0.00444441451048
"MH",2060,"coal",0.22693037773909
"MH",2060,"electricity",2.94474014058163
"MH",2060,"gas",0.38889665883893
"MH",2060,"refined liquids",0.263193500010347
"MH",2065,"H2 enduse",0.371557617974425
"MH",2065,"biomass",0.002281220674437
"MH",2065,"coal",0.15027521729466
"MH",2065,"electricity",3.56573551395163
"MH",2065,"gas",0.12842750028043
"MH",2065,"refined liquids",0.111005873345937
"MH",2070,"H2 enduse",0.409413760480964
"MH",2070,"biomass",6.59955e-05
"MH",2070,"coal",0.00434943
"MH",2070,"electricity",3.91410978001083
"MH",2070,"gas",0.040114396548223
"MH",2070,"refined liquids",0.0855940370494227
"ML",2020,"H2 enduse",0.0069129430002
"ML",2020,"biomass",0.0137242268041237
"ML",2020,"coal",0.00625148648648649
"ML",2020,"electricity",0.002
"ML",2020,"gas",0
"ML",2020,"refined liquids",0.0186723110496434
"ML",2025,"H2 enduse",0.0039824060549
"ML",2025,"biomass",0.0152883021341531
"ML",2025,"coal",0.00762333810048649
"ML",2025,"electricity",0.00468176422691
"ML",2025,"gas",0.00058654155816
"ML",2025,"refined liquids",0.0590554778226833
"ML",2030,"H2 enduse",0.006323785035
"ML",2030,"biomass",0.0137282817575025
"ML",2030,"coal",0.00754869264648649
"ML",2030,"electricity",0.00694080936889
"ML",2030,"gas",0.00176853397235
"ML",2030,"refined liquids",0.0692123554168834
"ML",2035,"H2 enduse",0.009165093755
"ML",2035,"biomass",0.0121629382529519
"ML",2035,"coal",0.00827521812948649
"ML",2035,"electricity",0.00929882547499
"ML",2035,"gas",0.00343295784598
"ML",2035,"refined liquids",0.0785116355835833
"ML",2040,"H2 enduse",0.012492525989
"ML",2040,"biomass",0.0105868173626812
"ML",2040,"coal",0.00902277799548649
"ML",2040,"electricity",0.01164779275668
"ML",2040,"gas",0.006507654631518
"ML",2040,"refined liquids",0.0863939491746647
"ML",2045,"H2 enduse",0.016225381833
"ML",2045,"biomass",0.00897803458828062
"ML",2045,"coal",0.00975358024948649
"ML",2045,"electricity",0.01375769599108
"ML",2045,"gas",0.00975342942898
"ML",2045,"refined liquids",0.092836943253656
"ML",2050,"H2 enduse",0.020285376945
"ML",2050,"biomass",0.00727315867105
"ML",2050,"coal",0.0104414500774865
"ML",2050,"electricity",0.02034152789898
"ML",2050,"gas",0.00878424556618
"ML",2050,"refined liquids",0.0965822240670773
"ML",2055,"H2 enduse",0.032346215279
"ML",2055,"biomass",0.006224130445
"ML",2055,"coal",0.004824535752
"ML",2055,"electricity",0.03590176536328
"ML",2055,"gas",0.006153161541314
"ML",2055,"refined liquids",0.0957109004642194
"ML",2060,"H2 enduse",0.072802973845
"ML",2060,"biomass",0.00291264999546
"ML",2060,"coal",0.0028736010219
"ML",2060,"electricity",0.04896122084268
"ML",2060,"gas",0.00293023433942
"ML",2060,"refined liquids",0.0611641687339582
"ML",2065,"H2 enduse",0.141778581085
"ML",2065,"biomass",3.2892220428e-05
"ML",2065,"coal",0.002089426459872
"ML",2065,"electricity",0.05901441393368
"ML",2065,"gas",0.001386303362421
"ML",2065,"refined liquids",0.00469538112852696
"ML",2070,"H2 enduse",0.151583587808
"ML",2070,"biomass",9.17514e-07
"ML",2070,"coal",6.01667e-05
"ML",2070,"electricity",0.06408744801039
"ML",2070,"gas",0.000230949315967
"ML",2070,"refined liquids",0.00441896791225577
"MN",2020,"H2 enduse",0.00015884740371
"MN",2020,"biomass",0.0123518041237113
"MN",2020,"coal",0.00016
"MN",2020,"electricity",0
"MN",2020,"gas",0
"MN",2020,"refined liquids",0.0106277064569381
"MN",2025,"H2 enduse",0.0006818163938
"MN",2025,"biomass",0.0134586078086743
"MN",2025,"coal",0.001091392263
"MN",2025,"electricity",0.00308098896658
